Experiment Index,Algorithm,Data Type,Size,Structure,Trial,Time,Source
187,SelectionSortGPT,float,10000,bestCase,89,133.06,HP
187,SelectionSortGPT,float,10000,bestCase,90,130.38,HP
187,SelectionSortGPT,float,10000,bestCase,91,159.08,HP
187,SelectionSortGPT,float,10000,bestCase,92,139.15,HP
187,SelectionSortGPT,float,10000,bestCase,93,154.32,HP
187,SelectionSortGPT,float,10000,bestCase,94,130.96,HP
187,SelectionSortGPT,float,10000,bestCase,95,124.51,HP
187,SelectionSortGPT,float,10000,bestCase,96,123.27,HP
187,SelectionSortGPT,float,10000,bestCase,97,157.63,HP
187,SelectionSortGPT,float,10000,bestCase,98,130.79,HP
187,SelectionSortGPT,float,10000,bestCase,99,136.65,HP
187,SelectionSortGPT,float,10000,bestCase,100,130.92,HP
188,SelectionSortGPT,float,10000,worstCase,1,122.1,HP
188,SelectionSortGPT,float,10000,worstCase,2,139.16,HP
188,SelectionSortGPT,float,10000,worstCase,3,141.45,HP
188,SelectionSortGPT,float,10000,worstCase,4,133.66,HP
188,SelectionSortGPT,float,10000,worstCase,5,120.95,HP
188,SelectionSortGPT,float,10000,worstCase,6,123.64,HP
188,SelectionSortGPT,float,10000,worstCase,7,123.4,HP
188,SelectionSortGPT,float,10000,worstCase,8,137.3,HP
188,SelectionSortGPT,float,10000,worstCase,9,150.81,HP
188,SelectionSortGPT,float,10000,worstCase,10,147.08,HP
188,SelectionSortGPT,float,10000,worstCase,11,137.81,HP
188,SelectionSortGPT,float,10000,worstCase,12,123.29,HP
188,SelectionSortGPT,float,10000,worstCase,13,122.88,HP
188,SelectionSortGPT,float,10000,worstCase,14,138.61,HP
188,SelectionSortGPT,float,10000,worstCase,15,133.21,HP
188,SelectionSortGPT,float,10000,worstCase,16,135.47,HP
188,SelectionSortGPT,float,10000,worstCase,17,152.98,HP
188,SelectionSortGPT,float,10000,worstCase,18,125.05,HP
188,SelectionSortGPT,float,10000,worstCase,19,124.28,HP
188,SelectionSortGPT,float,10000,worstCase,20,153.34,HP
188,SelectionSortGPT,float,10000,worstCase,21,125.5,HP
188,SelectionSortGPT,float,10000,worstCase,22,124.87,HP
188,SelectionSortGPT,float,10000,worstCase,23,132.04,HP
188,SelectionSortGPT,float,10000,worstCase,24,128.57,HP
188,SelectionSortGPT,float,10000,worstCase,25,124.17,HP
188,SelectionSortGPT,float,10000,worstCase,26,138.47,HP
188,SelectionSortGPT,float,10000,worstCase,27,146.5,HP
188,SelectionSortGPT,float,10000,worstCase,28,131.21,HP
188,SelectionSortGPT,float,10000,worstCase,29,126.42,HP
188,SelectionSortGPT,float,10000,worstCase,30,128.19,HP
188,SelectionSortGPT,float,10000,worstCase,31,122.55,HP
188,SelectionSortGPT,float,10000,worstCase,32,149.22,HP
188,SelectionSortGPT,float,10000,worstCase,33,161.5,HP
188,SelectionSortGPT,float,10000,worstCase,34,135.58,HP
188,SelectionSortGPT,float,10000,worstCase,35,153.85,HP
188,SelectionSortGPT,float,10000,worstCase,36,197.23,HP
188,SelectionSortGPT,float,10000,worstCase,37,150.54,HP
188,SelectionSortGPT,float,10000,worstCase,38,139.85,HP
188,SelectionSortGPT,float,10000,worstCase,39,154.28,HP
188,SelectionSortGPT,float,10000,worstCase,40,148.51,HP
188,SelectionSortGPT,float,10000,worstCase,41,132.56,HP
188,SelectionSortGPT,float,10000,worstCase,42,126.88,HP
188,SelectionSortGPT,float,10000,worstCase,43,123.18,HP
188,SelectionSortGPT,float,10000,worstCase,44,131.98,HP
188,SelectionSortGPT,float,10000,worstCase,45,122.9,HP
188,SelectionSortGPT,float,10000,worstCase,46,142.61,HP
188,SelectionSortGPT,float,10000,worstCase,47,137.77,HP
188,SelectionSortGPT,float,10000,worstCase,48,124.15,HP
188,SelectionSortGPT,float,10000,worstCase,49,124.48,HP
188,SelectionSortGPT,float,10000,worstCase,50,142.9,HP
188,SelectionSortGPT,float,10000,worstCase,51,181.56,HP
188,SelectionSortGPT,float,10000,worstCase,52,132.09,HP
188,SelectionSortGPT,float,10000,worstCase,53,131.69,HP
188,SelectionSortGPT,float,10000,worstCase,54,132.81,HP
188,SelectionSortGPT,float,10000,worstCase,55,132.11,HP
188,SelectionSortGPT,float,10000,worstCase,56,144.78,HP
188,SelectionSortGPT,float,10000,worstCase,57,131.24,HP
188,SelectionSortGPT,float,10000,worstCase,58,146.12,HP
188,SelectionSortGPT,float,10000,worstCase,59,141.26,HP
188,SelectionSortGPT,float,10000,worstCase,60,181.99,HP
188,SelectionSortGPT,float,10000,worstCase,61,139.03,HP
188,SelectionSortGPT,float,10000,worstCase,62,151.8,HP
188,SelectionSortGPT,float,10000,worstCase,63,125.46,HP
188,SelectionSortGPT,float,10000,worstCase,64,146.9,HP
188,SelectionSortGPT,float,10000,worstCase,65,130.6,HP
188,SelectionSortGPT,float,10000,worstCase,66,133.48,HP
188,SelectionSortGPT,float,10000,worstCase,67,124.38,HP
188,SelectionSortGPT,float,10000,worstCase,68,124.33,HP
188,SelectionSortGPT,float,10000,worstCase,69,130.68,HP
188,SelectionSortGPT,float,10000,worstCase,70,131.71,HP
188,SelectionSortGPT,float,10000,worstCase,71,154.57,HP
188,SelectionSortGPT,float,10000,worstCase,72,138.55,HP
188,SelectionSortGPT,float,10000,worstCase,73,132.9,HP
188,SelectionSortGPT,float,10000,worstCase,74,144.33,HP
188,SelectionSortGPT,float,10000,worstCase,75,132.91,HP
188,SelectionSortGPT,float,10000,worstCase,76,123.85,HP
188,SelectionSortGPT,float,10000,worstCase,77,140.26,HP
188,SelectionSortGPT,float,10000,worstCase,78,133.12,HP
188,SelectionSortGPT,float,10000,worstCase,79,167.65,HP
188,SelectionSortGPT,float,10000,worstCase,80,128.39,HP
188,SelectionSortGPT,float,10000,worstCase,81,133.46,HP
188,SelectionSortGPT,float,10000,worstCase,82,126.11,HP
188,SelectionSortGPT,float,10000,worstCase,83,134.43,HP
188,SelectionSortGPT,float,10000,worstCase,84,128.86,HP
188,SelectionSortGPT,float,10000,worstCase,85,141.17,HP
188,SelectionSortGPT,float,10000,worstCase,86,142.05,HP
188,SelectionSortGPT,float,10000,worstCase,87,164.7,HP
188,SelectionSortGPT,float,10000,worstCase,88,154.08,HP
188,SelectionSortGPT,float,10000,worstCase,89,134.98,HP
188,SelectionSortGPT,float,10000,worstCase,90,126.41,HP
188,SelectionSortGPT,float,10000,worstCase,91,128.72,HP
188,SelectionSortGPT,float,10000,worstCase,92,174.74,HP
188,SelectionSortGPT,float,10000,worstCase,93,128.45,HP
188,SelectionSortGPT,float,10000,worstCase,94,133.03,HP
188,SelectionSortGPT,float,10000,worstCase,95,121.77,HP
188,SelectionSortGPT,float,10000,worstCase,96,145.57,HP
188,SelectionSortGPT,float,10000,worstCase,97,185.96,HP
188,SelectionSortGPT,float,10000,worstCase,98,124.83,HP
188,SelectionSortGPT,float,10000,worstCase,99,132.28,HP
188,SelectionSortGPT,float,10000,worstCase,100,128.74,HP
189,SelectionSortGPT,float,10000,averageCase,1,145.93,HP
189,SelectionSortGPT,float,10000,averageCase,2,131.0,HP
189,SelectionSortGPT,float,10000,averageCase,3,131.91,HP
189,SelectionSortGPT,float,10000,averageCase,4,125.2,HP
189,SelectionSortGPT,float,10000,averageCase,5,132.6,HP
189,SelectionSortGPT,float,10000,averageCase,6,145.98,HP
189,SelectionSortGPT,float,10000,averageCase,7,138.97,HP
189,SelectionSortGPT,float,10000,averageCase,8,126.6,HP
189,SelectionSortGPT,float,10000,averageCase,9,131.53,HP
189,SelectionSortGPT,float,10000,averageCase,10,127.12,HP
189,SelectionSortGPT,float,10000,averageCase,11,126.16,HP
189,SelectionSortGPT,float,10000,averageCase,12,138.56,HP
189,SelectionSortGPT,float,10000,averageCase,13,130.46,HP
189,SelectionSortGPT,float,10000,averageCase,14,138.78,HP
189,SelectionSortGPT,float,10000,averageCase,15,143.66,HP
189,SelectionSortGPT,float,10000,averageCase,16,144.28,HP
189,SelectionSortGPT,float,10000,averageCase,17,142.43,HP
189,SelectionSortGPT,float,10000,averageCase,18,166.67,HP
189,SelectionSortGPT,float,10000,averageCase,19,203.51,HP
189,SelectionSortGPT,float,10000,averageCase,20,145.95,HP
189,SelectionSortGPT,float,10000,averageCase,21,142.38,HP
189,SelectionSortGPT,float,10000,averageCase,22,145.25,HP
189,SelectionSortGPT,float,10000,averageCase,23,139.94,HP
189,SelectionSortGPT,float,10000,averageCase,24,133.64,HP
189,SelectionSortGPT,float,10000,averageCase,25,127.17,HP
189,SelectionSortGPT,float,10000,averageCase,26,190.34,HP
189,SelectionSortGPT,float,10000,averageCase,27,142.61,HP
189,SelectionSortGPT,float,10000,averageCase,28,148.2,HP
189,SelectionSortGPT,float,10000,averageCase,29,183.38,HP
189,SelectionSortGPT,float,10000,averageCase,30,126.84,HP
189,SelectionSortGPT,float,10000,averageCase,31,130.64,HP
189,SelectionSortGPT,float,10000,averageCase,32,137.1,HP
189,SelectionSortGPT,float,10000,averageCase,33,128.73,HP
189,SelectionSortGPT,float,10000,averageCase,34,131.3,HP
189,SelectionSortGPT,float,10000,averageCase,35,128.31,HP
189,SelectionSortGPT,float,10000,averageCase,36,144.47,HP
189,SelectionSortGPT,float,10000,averageCase,37,148.32,HP
189,SelectionSortGPT,float,10000,averageCase,38,131.05,HP
189,SelectionSortGPT,float,10000,averageCase,39,125.36,HP
189,SelectionSortGPT,float,10000,averageCase,40,135.63,HP
189,SelectionSortGPT,float,10000,averageCase,41,124.96,HP
189,SelectionSortGPT,float,10000,averageCase,42,151.12,HP
189,SelectionSortGPT,float,10000,averageCase,43,131.66,HP
189,SelectionSortGPT,float,10000,averageCase,44,162.94,HP
189,SelectionSortGPT,float,10000,averageCase,45,136.33,HP
189,SelectionSortGPT,float,10000,averageCase,46,127.47,HP
189,SelectionSortGPT,float,10000,averageCase,47,129.45,HP
189,SelectionSortGPT,float,10000,averageCase,48,145.42,HP
189,SelectionSortGPT,float,10000,averageCase,49,128.64,HP
189,SelectionSortGPT,float,10000,averageCase,50,138.11,HP
189,SelectionSortGPT,float,10000,averageCase,51,132.03,HP
189,SelectionSortGPT,float,10000,averageCase,52,154.23,HP
189,SelectionSortGPT,float,10000,averageCase,53,149.56,HP
189,SelectionSortGPT,float,10000,averageCase,54,141.48,HP
189,SelectionSortGPT,float,10000,averageCase,55,131.19,HP
189,SelectionSortGPT,float,10000,averageCase,56,152.43,HP
189,SelectionSortGPT,float,10000,averageCase,57,144.25,HP
189,SelectionSortGPT,float,10000,averageCase,58,149.93,HP
189,SelectionSortGPT,float,10000,averageCase,59,145.19,HP
189,SelectionSortGPT,float,10000,averageCase,60,136.45,HP
189,SelectionSortGPT,float,10000,averageCase,61,131.79,HP
189,SelectionSortGPT,float,10000,averageCase,62,125.91,HP
189,SelectionSortGPT,float,10000,averageCase,63,125.8,HP
189,SelectionSortGPT,float,10000,averageCase,64,151.4,HP
189,SelectionSortGPT,float,10000,averageCase,65,166.13,HP
189,SelectionSortGPT,float,10000,averageCase,66,137.44,HP
189,SelectionSortGPT,float,10000,averageCase,67,133.89,HP
189,SelectionSortGPT,float,10000,averageCase,68,129.36,HP
189,SelectionSortGPT,float,10000,averageCase,69,131.05,HP
189,SelectionSortGPT,float,10000,averageCase,70,136.86,HP
189,SelectionSortGPT,float,10000,averageCase,71,140.79,HP
189,SelectionSortGPT,float,10000,averageCase,72,128.01,HP
189,SelectionSortGPT,float,10000,averageCase,73,130.97,HP
189,SelectionSortGPT,float,10000,averageCase,74,142.77,HP
189,SelectionSortGPT,float,10000,averageCase,75,129.23,HP
189,SelectionSortGPT,float,10000,averageCase,76,126.71,HP
189,SelectionSortGPT,float,10000,averageCase,77,127.86,HP
189,SelectionSortGPT,float,10000,averageCase,78,124.62,HP
189,SelectionSortGPT,float,10000,averageCase,79,158.53,HP
189,SelectionSortGPT,float,10000,averageCase,80,145.75,HP
189,SelectionSortGPT,float,10000,averageCase,81,142.3,HP
189,SelectionSortGPT,float,10000,averageCase,82,146.09,HP
189,SelectionSortGPT,float,10000,averageCase,83,169.29,HP
189,SelectionSortGPT,float,10000,averageCase,84,154.95,HP
189,SelectionSortGPT,float,10000,averageCase,85,153.74,HP
189,SelectionSortGPT,float,10000,averageCase,86,134.5,HP
189,SelectionSortGPT,float,10000,averageCase,87,149.88,HP
189,SelectionSortGPT,float,10000,averageCase,88,133.18,HP
189,SelectionSortGPT,float,10000,averageCase,89,133.78,HP
189,SelectionSortGPT,float,10000,averageCase,90,132.85,HP
189,SelectionSortGPT,float,10000,averageCase,91,148.02,HP
189,SelectionSortGPT,float,10000,averageCase,92,153.6,HP
189,SelectionSortGPT,float,10000,averageCase,93,138.46,HP
189,SelectionSortGPT,float,10000,averageCase,94,163.27,HP
189,SelectionSortGPT,float,10000,averageCase,95,134.6,HP
189,SelectionSortGPT,float,10000,averageCase,96,133.97,HP
189,SelectionSortGPT,float,10000,averageCase,97,158.51,HP
189,SelectionSortGPT,float,10000,averageCase,98,151.23,HP
189,SelectionSortGPT,float,10000,averageCase,99,164.46,HP
189,SelectionSortGPT,float,10000,averageCase,100,157.24,HP
190,SelectionSortGPT,double,100,bestCase,1,0.03,HP
190,SelectionSortGPT,double,100,bestCase,2,0.03,HP
190,SelectionSortGPT,double,100,bestCase,3,0.03,HP
190,SelectionSortGPT,double,100,bestCase,4,0.03,HP
190,SelectionSortGPT,double,100,bestCase,5,0.03,HP
190,SelectionSortGPT,double,100,bestCase,6,0.03,HP
190,SelectionSortGPT,double,100,bestCase,7,0.18,HP
190,SelectionSortGPT,double,100,bestCase,8,0.02,HP
190,SelectionSortGPT,double,100,bestCase,9,0.02,HP
190,SelectionSortGPT,double,100,bestCase,10,0.02,HP
190,SelectionSortGPT,double,100,bestCase,11,0.02,HP
190,SelectionSortGPT,double,100,bestCase,12,0.02,HP
190,SelectionSortGPT,double,100,bestCase,13,0.02,HP
190,SelectionSortGPT,double,100,bestCase,14,0.02,HP
190,SelectionSortGPT,double,100,bestCase,15,0.02,HP
190,SelectionSortGPT,double,100,bestCase,16,0.02,HP
190,SelectionSortGPT,double,100,bestCase,17,0.02,HP
190,SelectionSortGPT,double,100,bestCase,18,0.02,HP
190,SelectionSortGPT,double,100,bestCase,19,0.02,HP
190,SelectionSortGPT,double,100,bestCase,20,0.02,HP
190,SelectionSortGPT,double,100,bestCase,21,0.02,HP
190,SelectionSortGPT,double,100,bestCase,22,0.02,HP
190,SelectionSortGPT,double,100,bestCase,23,0.02,HP
190,SelectionSortGPT,double,100,bestCase,24,0.02,HP
190,SelectionSortGPT,double,100,bestCase,25,0.02,HP
190,SelectionSortGPT,double,100,bestCase,26,0.02,HP
190,SelectionSortGPT,double,100,bestCase,27,0.02,HP
190,SelectionSortGPT,double,100,bestCase,28,0.02,HP
190,SelectionSortGPT,double,100,bestCase,29,0.02,HP
190,SelectionSortGPT,double,100,bestCase,30,0.02,HP
190,SelectionSortGPT,double,100,bestCase,31,0.02,HP
190,SelectionSortGPT,double,100,bestCase,32,0.02,HP
190,SelectionSortGPT,double,100,bestCase,33,0.02,HP
190,SelectionSortGPT,double,100,bestCase,34,0.02,HP
190,SelectionSortGPT,double,100,bestCase,35,0.02,HP
190,SelectionSortGPT,double,100,bestCase,36,0.02,HP
190,SelectionSortGPT,double,100,bestCase,37,0.02,HP
190,SelectionSortGPT,double,100,bestCase,38,0.02,HP
190,SelectionSortGPT,double,100,bestCase,39,0.02,HP
190,SelectionSortGPT,double,100,bestCase,40,0.02,HP
190,SelectionSortGPT,double,100,bestCase,41,0.02,HP
190,SelectionSortGPT,double,100,bestCase,42,0.02,HP
190,SelectionSortGPT,double,100,bestCase,43,0.02,HP
190,SelectionSortGPT,double,100,bestCase,44,0.02,HP
190,SelectionSortGPT,double,100,bestCase,45,0.02,HP
190,SelectionSortGPT,double,100,bestCase,46,0.02,HP
190,SelectionSortGPT,double,100,bestCase,47,0.02,HP
190,SelectionSortGPT,double,100,bestCase,48,0.02,HP
190,SelectionSortGPT,double,100,bestCase,49,0.02,HP
190,SelectionSortGPT,double,100,bestCase,50,0.02,HP
190,SelectionSortGPT,double,100,bestCase,51,0.02,HP
190,SelectionSortGPT,double,100,bestCase,52,0.02,HP
190,SelectionSortGPT,double,100,bestCase,53,0.02,HP
190,SelectionSortGPT,double,100,bestCase,54,0.02,HP
190,SelectionSortGPT,double,100,bestCase,55,0.02,HP
190,SelectionSortGPT,double,100,bestCase,56,0.02,HP
190,SelectionSortGPT,double,100,bestCase,57,0.02,HP
190,SelectionSortGPT,double,100,bestCase,58,0.02,HP
190,SelectionSortGPT,double,100,bestCase,59,0.02,HP
190,SelectionSortGPT,double,100,bestCase,60,0.02,HP
190,SelectionSortGPT,double,100,bestCase,61,0.02,HP
190,SelectionSortGPT,double,100,bestCase,62,0.02,HP
190,SelectionSortGPT,double,100,bestCase,63,0.02,HP
190,SelectionSortGPT,double,100,bestCase,64,0.02,HP
190,SelectionSortGPT,double,100,bestCase,65,0.02,HP
190,SelectionSortGPT,double,100,bestCase,66,0.02,HP
190,SelectionSortGPT,double,100,bestCase,67,0.02,HP
190,SelectionSortGPT,double,100,bestCase,68,0.02,HP
190,SelectionSortGPT,double,100,bestCase,69,0.02,HP
190,SelectionSortGPT,double,100,bestCase,70,0.02,HP
190,SelectionSortGPT,double,100,bestCase,71,0.02,HP
190,SelectionSortGPT,double,100,bestCase,72,0.02,HP
190,SelectionSortGPT,double,100,bestCase,73,0.02,HP
190,SelectionSortGPT,double,100,bestCase,74,0.02,HP
190,SelectionSortGPT,double,100,bestCase,75,0.02,HP
190,SelectionSortGPT,double,100,bestCase,76,0.02,HP
190,SelectionSortGPT,double,100,bestCase,77,0.02,HP
190,SelectionSortGPT,double,100,bestCase,78,0.02,HP
190,SelectionSortGPT,double,100,bestCase,79,0.02,HP
190,SelectionSortGPT,double,100,bestCase,80,0.02,HP
190,SelectionSortGPT,double,100,bestCase,81,0.02,HP
190,SelectionSortGPT,double,100,bestCase,82,0.02,HP
190,SelectionSortGPT,double,100,bestCase,83,0.02,HP
190,SelectionSortGPT,double,100,bestCase,84,0.02,HP
190,SelectionSortGPT,double,100,bestCase,85,0.02,HP
190,SelectionSortGPT,double,100,bestCase,86,0.02,HP
190,SelectionSortGPT,double,100,bestCase,87,0.02,HP
190,SelectionSortGPT,double,100,bestCase,88,0.03,HP
190,SelectionSortGPT,double,100,bestCase,89,0.02,HP
190,SelectionSortGPT,double,100,bestCase,90,0.02,HP
190,SelectionSortGPT,double,100,bestCase,91,0.02,HP
190,SelectionSortGPT,double,100,bestCase,92,0.02,HP
190,SelectionSortGPT,double,100,bestCase,93,0.02,HP
190,SelectionSortGPT,double,100,bestCase,94,0.02,HP
190,SelectionSortGPT,double,100,bestCase,95,0.02,HP
190,SelectionSortGPT,double,100,bestCase,96,0.02,HP
190,SelectionSortGPT,double,100,bestCase,97,0.02,HP
190,SelectionSortGPT,double,100,bestCase,98,0.02,HP
190,SelectionSortGPT,double,100,bestCase,99,0.02,HP
190,SelectionSortGPT,double,100,bestCase,100,0.02,HP
191,SelectionSortGPT,double,100,worstCase,1,0.02,HP
191,SelectionSortGPT,double,100,worstCase,2,0.02,HP
191,SelectionSortGPT,double,100,worstCase,3,0.02,HP
191,SelectionSortGPT,double,100,worstCase,4,0.02,HP
191,SelectionSortGPT,double,100,worstCase,5,0.02,HP
191,SelectionSortGPT,double,100,worstCase,6,0.02,HP
191,SelectionSortGPT,double,100,worstCase,7,0.02,HP
191,SelectionSortGPT,double,100,worstCase,8,0.02,HP
191,SelectionSortGPT,double,100,worstCase,9,0.02,HP
191,SelectionSortGPT,double,100,worstCase,10,0.02,HP
191,SelectionSortGPT,double,100,worstCase,11,0.02,HP
191,SelectionSortGPT,double,100,worstCase,12,0.02,HP
191,SelectionSortGPT,double,100,worstCase,13,0.02,HP
191,SelectionSortGPT,double,100,worstCase,14,0.02,HP
191,SelectionSortGPT,double,100,worstCase,15,0.02,HP
191,SelectionSortGPT,double,100,worstCase,16,0.02,HP
191,SelectionSortGPT,double,100,worstCase,17,0.02,HP
191,SelectionSortGPT,double,100,worstCase,18,0.02,HP
191,SelectionSortGPT,double,100,worstCase,19,0.02,HP
191,SelectionSortGPT,double,100,worstCase,20,0.02,HP
191,SelectionSortGPT,double,100,worstCase,21,0.02,HP
191,SelectionSortGPT,double,100,worstCase,22,0.02,HP
191,SelectionSortGPT,double,100,worstCase,23,0.02,HP
191,SelectionSortGPT,double,100,worstCase,24,0.02,HP
191,SelectionSortGPT,double,100,worstCase,25,0.02,HP
191,SelectionSortGPT,double,100,worstCase,26,0.02,HP
191,SelectionSortGPT,double,100,worstCase,27,0.02,HP
191,SelectionSortGPT,double,100,worstCase,28,0.02,HP
191,SelectionSortGPT,double,100,worstCase,29,0.02,HP
191,SelectionSortGPT,double,100,worstCase,30,0.02,HP
191,SelectionSortGPT,double,100,worstCase,31,0.02,HP
191,SelectionSortGPT,double,100,worstCase,32,0.02,HP
191,SelectionSortGPT,double,100,worstCase,33,0.02,HP
191,SelectionSortGPT,double,100,worstCase,34,0.02,HP
191,SelectionSortGPT,double,100,worstCase,35,0.02,HP
191,SelectionSortGPT,double,100,worstCase,36,0.02,HP
191,SelectionSortGPT,double,100,worstCase,37,0.02,HP
191,SelectionSortGPT,double,100,worstCase,38,0.02,HP
191,SelectionSortGPT,double,100,worstCase,39,0.02,HP
191,SelectionSortGPT,double,100,worstCase,40,0.02,HP
191,SelectionSortGPT,double,100,worstCase,41,0.02,HP
191,SelectionSortGPT,double,100,worstCase,42,0.02,HP
191,SelectionSortGPT,double,100,worstCase,43,0.02,HP
191,SelectionSortGPT,double,100,worstCase,44,0.02,HP
191,SelectionSortGPT,double,100,worstCase,45,0.02,HP
191,SelectionSortGPT,double,100,worstCase,46,0.02,HP
191,SelectionSortGPT,double,100,worstCase,47,0.02,HP
191,SelectionSortGPT,double,100,worstCase,48,0.02,HP
191,SelectionSortGPT,double,100,worstCase,49,0.02,HP
191,SelectionSortGPT,double,100,worstCase,50,0.02,HP
191,SelectionSortGPT,double,100,worstCase,51,0.02,HP
191,SelectionSortGPT,double,100,worstCase,52,0.02,HP
191,SelectionSortGPT,double,100,worstCase,53,0.02,HP
191,SelectionSortGPT,double,100,worstCase,54,0.02,HP
191,SelectionSortGPT,double,100,worstCase,55,0.02,HP
191,SelectionSortGPT,double,100,worstCase,56,0.02,HP
191,SelectionSortGPT,double,100,worstCase,57,0.02,HP
191,SelectionSortGPT,double,100,worstCase,58,0.02,HP
191,SelectionSortGPT,double,100,worstCase,59,0.02,HP
191,SelectionSortGPT,double,100,worstCase,60,0.02,HP
191,SelectionSortGPT,double,100,worstCase,61,0.02,HP
191,SelectionSortGPT,double,100,worstCase,62,0.02,HP
191,SelectionSortGPT,double,100,worstCase,63,0.02,HP
191,SelectionSortGPT,double,100,worstCase,64,0.02,HP
191,SelectionSortGPT,double,100,worstCase,65,0.02,HP
191,SelectionSortGPT,double,100,worstCase,66,0.02,HP
191,SelectionSortGPT,double,100,worstCase,67,0.02,HP
191,SelectionSortGPT,double,100,worstCase,68,0.02,HP
